Symbols per frame
569 400000
622 400000
674 400000
726 400000
778 400000
830 400000
882 400000
935 400000
987 400000
999 400000
1039 400000
1091 400000
1143 400000
1196 400000
1247 400000
1300 400000
1352 400000
1404 400000
1456 400000
1509 400000
1561 400000
1613 400000
1665 400000
1717 400000
1770 400000
1824 400000
1876 400000
1928 400000
1981 400000
1999 400000
2033 400000
2085 400000
2138 400000
2189 400000
2242 400000
2294 400000
2346 400000
2398 400000
2451 400000
2503 400000
2555 400000
2608 400000
2660 400000
2712 400000
2764 400000
2816 400000
2868 400000
2921 400000
2973 400000
3000 400000
3025 400000
3077 400000
3129 400000
3181 400000
3234 400000
3286 400000
3338 400000
3390 400000
3443 400000
3495 400000
3546 400000
3599 400000
3652 400000
3704 400000
3756 400000
3808 400000
3861 400000
3913 400000
3965 400000
4000 400000
4017 400000
4069 400000
4121 400000
4174 400000
4226 400000
4278 400000
4330 400000
4383 400000
4435 400000
4487 400000
4539 400000
4591 400000
4644 400000
4696 400000
4748 400000
4801 400000
4853 400000
4905 400000
4958 400000
5000 400000
5010 400000
5062 400000
5115 400000
5167 400000
5219 400000
5271 400000
5323 400000
5376 400000
5428 400000
5480 400000
5532 400000
5585 400000
5637 400000
5689 400000
5742 400000
5793 400000
5845 400000
5897 400000
5950 400000
6000 400000
6002 400000
6054 400000
6107 400000
6159 400000
6211 400000
6263 400000
6315 400000
6367 400000
6420 400000
6473 400000
6525 400000
6577 400000
6630 400000
6682 400000
6735 400000
6787 400000
6839 400000
6891 400000
6944 400000
6996 400000
7048 400000
7100 400000
7152 400000
7205 400000
7258 400000
7310 400000
7362 400000
7414 400000
7466 400000
7518 400000
7570 400000
7623 400000
7675 400000
7727 400000
7779 400000
7831 400000
7883 400000
7936 400000
7988 400000
8000 400000
8040 400000
8092 400000
8144 400000
8197 400000
8249 400000
8301 400000
8354 400000
8406 400000
8458 400000
8510 400000
8562 400000
8614 400000
8667 400000
8719 400000
8771 400000
8824 400000
8875 400000
8928 400000
8980 400000
9000 400000
9033 400000
9085 400000
9137 400000
9189 400000
9241 400000
9294 400000
9346 400000
9398 400000
9450 400000
9503 400000
9556 400000
9608 400000
9660 400000
9712 400000
9764 400000
9816 400000
9869 400000
9921 400000
9973 400000
10000 400000
10025 400000
10078 400000
10130 400000
10182 400000
10234 400000
10286 400000
10339 400000
10391 400000
10443 400000
10495 400000
10548 400000
10601 400000
10652 400000
10704 400000
