dB
414 16.9899997711
466 16.9899997711
518 16.9899997711
570 16.9899997711
625 16.9899997711
674 16.9899997711
727 16.9899997711
778 16.9899997711
830 16.9899997711
882 16.9899997711
935 16.9899997711
987 16.9899997711
1039 16.4599990845
1091 16.4599990845
1144 16.4599990845
1196 16.4599990845
1248 16.4599990845
1300 16.4599990845
1352 16.4599990845
1404 16.4599990845
1456 16.4599990845
1508 16.4599990845
1560 16.4599990845
1613 16.4599990845
1664 16.4599990845
1717 16.4599990845
1769 16.4599990845
1821 16.4599990845
1873 16.4599990845
1925 16.4599990845
1978 16.4599990845
2030 16.4599990845
2082 16.4599990845
2135 16.4599990845
2187 16.4599990845
2239 16.4599990845
2294 16.4599990845
2344 16.4599990845
2398 16.4599990845
2447 16.4599990845
2500 16.4599990845
2552 16.4599990845
2604 16.4599990845
2657 16.4599990845
2709 16.4599990845
2763 16.4599990845
2816 16.4599990845
2868 16.4599990845
2920 16.4599990845
2973 16.4599990845
3000 16.4599990845
3031 16.4599990845
3077 16.4599990845
3129 16.4599990845
3181 16.4599990845
3234 16.4599990845
3286 16.4599990845
3338 16.4599990845
3391 16.4599990845
3443 16.4599990845
3498 16.4599990845
3547 16.4599990845
3599 16.4599990845
3651 16.4599990845
3703 16.4599990845
3756 16.4599990845
3808 16.4599990845
3860 16.4599990845
3912 16.4599990845
3965 16.4599990845
4000 16.4599990845
4017 16.4599990845
4069 16.4599990845
4121 16.4599990845
4173 16.4599990845
4232 16.4599990845
4278 16.4599990845
4331 16.4599990845
4382 16.4599990845
4434 16.4599990845
4487 16.4599990845
4539 16.4599990845
4593 16.4599990845
4643 16.4599990845
4698 16.4599990845
4748 16.4599990845
4803 16.4599990845
4856 16.4599990845
4908 16.4599990845
4961 16.4599990845
5001 16.4599990845
5012 16.4599990845
5064 16.4599990845
5116 16.4599990845
5169 16.4599990845
5221 16.4599990845
5273 16.4599990845
5327 16.4599990845
5378 16.4599990845
5431 16.4599990845
5483 16.4599990845
5535 16.4599990845
5587 16.4599990845
5639 16.4599990845
5698 16.4599990845
5744 16.4599990845
5796 16.4599990845
5848 16.4599990845
5900 16.4599990845
5953 16.4599990845
6001 16.4599990845
6057 16.4599990845
6110 16.4599990845
6164 16.4599990845
6215 16.4599990845
6267 16.4599990845
6320 16.4599990845
6372 16.4599990845
6424 16.4599990845
6476 16.4599990845
6528 16.4599990845
6581 16.4599990845
6633 16.4599990845
6685 16.4599990845
6737 16.4599990845
6789 16.4599990845
6841 16.4599990845
6900 16.4599990845
6946 16.4599990845
6998 16.4599990845
7051 16.4599990845
7102 16.4599990845
7155 16.4599990845
7207 16.4599990845
7259 16.4599990845
7311 16.4599990845
7364 16.4599990845
7416 16.4599990845
7468 16.4599990845
7520 16.4599990845
7573 16.4599990845
7626 16.4599990845
7678 16.4599990845
7732 16.4599990845
7783 16.4599990845
7835 16.4599990845
7887 16.4599990845
7939 16.4599990845
7992 16.4599990845
8044 16.4599990845
8095 16.4599990845
8148 16.4599990845
8200 16.4599990845
8253 16.4599990845
8305 16.4599990845
8357 16.4599990845
8409 16.4599990845
8461 16.4599990845
8514 16.4599990845
8566 16.4599990845
8618 16.4599990845
8670 16.4599990845
8723 16.4599990845
8775 16.4599990845
8827 16.4599990845
8880 16.4599990845
8932 16.4599990845
8984 16.4599990845
9036 16.4599990845
9088 16.4599990845
9140 16.4599990845
9193 16.4599990845
9245 16.4599990845
9298 16.4599990845
9350 16.4599990845
9403 16.4599990845
9456 16.4599990845
9507 16.4599990845
9565 16.4599990845
9613 16.4599990845
9666 16.4599990845
9718 16.4599990845
9770 16.4599990845
9823 16.4599990845
9875 16.4599990845
9927 16.4599990845
9979 16.4599990845
10001 16.4599990845
10032 16.4599990845
10083 16.4599990845
10136 16.4599990845
10192 16.4599990845
10244 16.4599990845
10296 16.4599990845
10348 16.4599990845
10400 16.4599990845
10453 16.4599990845
10506 16.4599990845
10557 16.4599990845
10609 16.4599990845
10661 16.4599990845
10714 16.4599990845
10766 16.4599990845
10818 16.4599990845
10870 16.4599990845
10922 16.4599990845
10974 16.4599990845
11001 16.4599990845
11032 16.4599990845
11080 16.4599990845
11132 16.4599990845
11184 16.4599990845
11236 16.4599990845
11289 16.4599990845
11341 16.4599990845
11398 16.4599990845
11445 16.4599990845
11497 16.4599990845
11549 16.4599990845
11602 16.4599990845
11662 16.4599990845
11715 16.4599990845
11767 16.4599990845
11819 16.4599990845
11871 16.4599990845
11923 16.4599990845
11976 16.4599990845
12001 16.4599990845
