Kbits/s
5564 0
5618 0
5669 0
5722 0
5773 0
5826 0
5878 0
5930 0
5989 0
6000 0
6090 0
6139 0
6191 0
6244 0
6296 0
6348 0
6401 0
6453 0
6506 0
6558 0
6610 0
6663 0
6715 0
6767 0
6819 0
6872 0
6924 0
6975 0
7000 0
7080 0
7133 0
7191 0
7237 0
7289 0
7342 0
7393 0
7446 0
7498 0
7550 0
7602 0
7655 0
7707 0
7759 0
7811 0
7864 0
7917 0
7969 0
8000 0
8074 0
8126 0
8178 0
8231 0
8282 0
8334 0
8386 0
8439 0
8491 0
8544 0
8596 0
8648 0
8700 0
8752 0
8805 0
8857 0
8909 0
8961 0
9000 0
9066 0
9118 0
9170 0
9222 0
9274 0
9327 0
9379 0
9431 0
9484 0
9536 0
9589 0
9641 0
9694 0
9746 0
9798 0
9856 0
9904 0
9957 0
10000 0
10061 0
10114 0
10166 0
10218 0
10270 0
10322 0
10374 0
10427 0
10484 0
10535 0
10587 0
10639 0
10691 0
10744 0
10795 0
10848 0
10900 0
10956 0
11000 0
11056 0
11109 0
11161 0
11213 0
11265 0
11323 0
11371 0
11423 0
11475 0
11527 0
11580 0
11631 0
11691 0
11736 0
11789 0
11840 0
11893 0
11954 0
12000 0
12058 0
12110 0
12162 0
12214 0
12267 0
12322 0
12371 0
12423 0
12476 0
12528 0
12581 0
12632 0
12685 0
12737 0
12789 0
12841 0
12893 0
12946 0
12997 0
13001 0
13102 0
13154 0
13206 0
13259 0
13315 0
13368 0
13423 0
13473 0
13525 0
13582 0
13635 0
13686 0
13739 0
13791 0
13844 0
13895 0
13952 0
14001 0
14056 0
14107 0
14159 0
14211 0
14264 0
14316 0
14368 0
14422 0
14473 0
14525 0
14577 0
14629 0
14682 0
14734 0
14786 0
14838 0
14891 0
14943 0
14995 0
15001 0
15100 0
15152 0
15204 0
15256 0
15308 0
15360 0
15413 0
15465 0
15521 0
15570 0
15622 0
15674 0
15727 0
15783 0
15833 0
15889 0
15935 0
15987 0
16001 0
16093 0
16144 0
16196 0
16248 0
16300 0
16353 0
16404 0
16457 0
16509 0
16562 0
16614 0
16666 0
16718 0
16770 0
16824 0
16876 0
16928 0
16980 0
17001 0
17089 0
17137 0
17189 0
17241 0
17293 0
17346 0
17398 0
17450 0
17503 0
17554 0
17607 0
17659 0
17714 0
17764 0
17816 0
17868 0
17922 0
17972 0
18001 0
18077 0
18129 0
18181 0
18234 0
18286 0
18338 0
18390 0
18444 0
18496 0
18549 0
18601 0
18652 0
18705 0
18757 0
18809 0
18861 0
18914 0
18966 0
19001 0
19070 0
19122 0
19174 0
19227 0
19279 0
19331 0
19384 0
19436 0
19487 0
19540 0
19592 0
19644 0
19697 0
19749 0
19801 0
19853 0
19905 0
19957 0
20001 0
20062 0
20114 0
20166 0
20218 0
20270 0
20323 0
20375 0
20427 0
20480 0
20532 0
20584 0
20637 0
20688 0
20741 0
20793 0
20845 0
20899 0
20949 0
21001 0
21002 0
21106 0
21158 0
21211 0
21263 0
21315 0
21367 0
21423 0
21473 0
21524 0
21576 0
21629 0
21681 0
21733 0
21785 0
21838 0
21890 0
21942 0
21994 0
22002 0
22099 0
22151 0
22203 0
22256 0
22308 0
22360 0
22412 0
22465 0
22517 0
22569 0
22621 0
22674 0
22726 0
22778 0
22830 0
22889 0
22935 0
22989 0
23002 0
23092 0
23145 0
23197 0
23249 0
23301 0
23357 0
23407 0
23459 0
23511 0
23564 0
23616 0
23669 0
23720 0
23772 0
23824 0
23878 0
23930 0
23984 0
24002 0
24085 0
24138 0
24190 0
24243 0
24295 0
24347 0
24399 0
24451 0
24504 0
24555 0
24608 0
24660 0
24712 0
24765 0
24823 0
24869 0
24921 0
24973 0
25002 0
25078 0
25132 0
25182 0
25234 0
25286 0
25339 0
25391 0
25444 0
25495 0
25548 0
25600 0
25658 0
25704 0
25756 0
25810 0
25862 0
25915 0
25967 0
26002 0
26071 0
26124 0
26177 0
26228 0
26280 0
26332 0
26384 0
26437 0
26489 0
26542 0
26594 0
26646 0
26698 0
26750 0
26803 0
26855 0
26907 0
26959 0
27002 0
27063 0
27117 0
27168 0
27223 0
27273 0
27325 0
27377 0
27429 0
27481 0
27533 0
27589 0
27638 0
27690 0
27742 0
27794 0
27846 0
27899 0
27951 0
28002 0
28055 0
28108 0
28160 0
28212 0
28264 0
28320 0
28371 0
28423 0
28475 0
28527 0
28580 0
28632 0
28688 0
28736 0
28789 0
28841 0
28893 0
28945 0
28997 0
29002 0
29101 0
29159 0
29206 0
29258 0
29311 0
29364 0
29415 0
29467 0
29519 0
29572 0
29625 0
29676 0
29729 0
29781 0
29833 0
29889 0
29938 0
29989 0
30003 0
30095 0
30148 0
30199 0
30251 0
30303 0
30356 0
30409 0
30461 0
30513 0
30565 0
30621 0
30670 0
30721 0
30774 0
30826 0
30879 0
30931 0
30988 0
31003 0
31087 0
31140 0
31192 0
31251 0
31301 0
31356 0
31405 0
31458 0
31510 0
31562 0
31614 0
31666 0
31718 0
31771 0
31823 0
31875 0
31929 0
31980 0
32003 0
32084 0
32136 0
32188 0
32241 0
32293 0
32345 0
32397 0
32456 0
32502 0
32555 0
32606 0
32658 0
32711 0
32763 0
32815 0
32867 0
32919 0
32971 0
33003 0
33076 0
33128 0
33180 0
33233 0
33285 0
33337 0
33389 0
33441 0
33494 0
33546 0
33598 0
33650 0
33703 0
33756 0
33807 0
33859 0
33911 0
33964 0
34003 0
34068 0
34122 0
34173 0
34225 0
34277 0
34330 0
34382 0
34434 0
34489 0
34539 0
34591 0
34643 0
34695 0
34747 0
34799 0
34855 0
34904 0
34956 0
35003 0
35060 0
35112 0
35165 0
35222 0
35269 0
35321 0
35374 0
35426 0
35482 0
35534 0
35586 0
35638 0
35691 0
35742 0
35795 0
35848 0
35900 0
35953 0
36003 0
36056 0
36108 0
36161 0
36213 0
36265 0
36323 0
36376 0
36428 0
36480 0
36532 0
36589 0
36637 0
36689 0
36741 0
36794 0
36846 0
36898 0
36951 0
37003 0
37056 0
37108 0
37160 0
37212 0
37265 0
37317 0
37370 0
37422 0
37474 0
37527 0
37579 0
37631 0
37684 0
37736 0
37791 0
37840 0
37893 0
37945 0
37998 0
38003 0
38102 0
38154 0
38206 0
38258 0
38310 0
38363 0
38415 0
38467 0
