ms
62 10.0530004501
112 10.015999794
162 10.0559997559
213 10.7779998779
264 10.0360002518
314 10.0570001602
364 9.98200035095
414 10.0279998779
465 10.0690002441
515 10.0349998474
566 10.0649995804
616 10.0399999619
667 10.1219997406
719 10.0749998093
769 10.0489997864
819 10.0200004578
870 10.1499996185
921 10.0889997482
972 10.8850002289
1022 10.0249996185
1073 10.017999649
1123 10.1029996872
1173 10.0579996109
1224 10.0500001907
1274 10.0830001831
1325 10.3039999008
1375 10.0209999084
1425 10.0640001297
1476 10.0869998932
1527 10.2489995956
1577 10.0780000687
1627 10.0900001526
1678 10.1239995956
1728 10.013999939
1779 10.1180000305
1829 10.1040000916
1879 10.0989999771
1930 10.2259998322
1980 10.0419998169
2031 10.1210002899
2081 10.1370000839
2132 10.1020002365
2182 10.029999733
2233 10.0520000458
2283 10.0469999313
2334 10.0959997177
2384 10.0679998398
2434 10.1400003433
2485 10.1680002213
2535 10.1300001144
2585 10.0419998169
2636 10.079000473
2686 10.1190004349
2737 10.1350002289
2787 10.1190004349
2838 10.1180000305
2889 10.0880002975
2939 10.1789999008
2990 10.0959997177
3040 10.1540002823
3091 10.1470003128
3141 10.1199998856
3192 10.1649999619
3242 10.1180000305
3293 10.1120004654
3343 10.1370000839
3394 10.0360002518
3444 10.2159996033
3495 10.0819997787
3545 10.0200004578
3595 10.1800003052
3646 10.0380001068
3696 10.0989999771
3747 10.0629997253
3798 10.2419996262
3848 10.0270004272
3898 10.0710000992
3949 10.0469999313
3999 10.079000473
4050 10.1560001373
4101 10.0290002823
4151 10.0559997559
4202 10.0209999084
4252 10.0939998627
4303 10.6280002594
4355 10.1669998169
4405 10.1920003891
4456 10.0550003052
4507 10.0679998398
4557 10.1239995956
4608 10.0679998398
4658 10.1529998779
4709 10.1029996872
4759 10.138999939
4810 10.1210002899
4860 10.1289997101
4911 10.1210002899
4961 10.0340003967
5012 10.1440000534
5063 10.406999588
5113 10.1440000534
5163 10.0880002975
5214 10.0830001831
5264 10.1379995346
5314 10.0410003662
5365 10.0279998779
5415 10.1040000916
5467 10.140999794
5517 10.0710000992
5567 10.1440000534
5618 10.0190000534
5669 10.2440004349
5719 10.0659999847
5770 10.1000003815
5821 10.1759996414
5871 10.0369997025
5922 10.1579999924
5972 10.0410003662
6022 10.1680002213
6073 10.1660003662
